,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
3459,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '6.002x'})","frozenset({'6.00x', '8.02x'})",0.011872161651897334,0.06303471501709387,0.0011736091031245217,0.09885386819484242,1.568244865833613,1.0,0.00042525077676030284,1.0397484402513013,0.3666979747065963,0.015916955017301036,0.03822890106158205,0.05873616237588856
643,"frozenset({'<18, United States, Secondary, Low, Not Certified'})",frozenset({'8.MReV'}),0.010681543721191298,0.05053322674468049,0.001054547310053918,0.09872611464968153,1.9536871284411734,1.0,0.0005147744392077399,1.053471967498835,0.493417779786647,0.01752897936104043,0.050757845627149266,0.059797254564827304
3437,"frozenset({'CS50x', '18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.00x', '8.02x'})",0.012620550065483986,0.06303471501709387,0.001241644413450581,0.09838274932614556,1.5607709069433555,1.0,0.0004461116367138325,1.0392051441813397,0.3638833873757205,0.016685714285714286,0.03772608748220226,0.05904026834898751
1154,"frozenset({'18-25, Other Europe, Secondary, Low, Not Certified'})","frozenset({'6.00x', '8.02x'})",0.016430527443743303,0.06303471501709387,0.0016158386202439067,0.09834368530020704,1.560151184526463,1.0,0.0005801450052470077,1.0391601208880452,0.3650341809007448,0.020755953681450733,0.037684395408264605,0.061988896076978856
719,"frozenset({""26-35, India, Master's, Low, Not Certified""})","frozenset({'ER22x', '14.73x'})",0.011668055720919158,0.051298623985848654,0.001139591447961492,0.09766763848396501,1.903903670221404,1.0,0.0005410362448881299,1.0513879546780418,0.4803683066417101,0.01843191196698762,0.048876301511156114,0.05994124629768542
2175,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '8.02x'})",0.01496776827173303,0.03510622012824656,0.0014457503444287585,0.09659090909090909,2.7513901735377027,1.0,0.0009202885766527142,1.0680585236316265,0.6462198368546735,0.029730675061210212,0.06372171760795745,0.06888653981677237
3412,"frozenset({'18-25, India, Secondary, Low, Not Certified', '6.002x'})","frozenset({'6.00x', '8.02x'})",0.024305614613984658,0.06303471501709387,0.0023472182062490433,0.09657102869139259,1.5320292741103736,1.0,0.0008151207157412084,1.0371211403877403,0.3559218577727384,0.02761656994196518,0.035792482615735914,0.06690397090263099
3426,"frozenset({'CS50x', '18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.002x', '8.02x'})",0.012620550065483986,0.09346350756042386,0.0011906179307060365,0.09433962264150944,1.0093738733325321,1.0,1.105705424396617e-05,1.0009673770686986,0.009405522730013367,0.011350737797956867,0.0009664421547199609,0.053539238072347076
1051,"frozenset({'18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.00x', '8.02x'})",0.04628101984930179,0.06303471501709387,0.004235198067797187,0.09151047409040794,1.4517472485691727,1.0,0.0013178871708959838,1.0313440697566696,0.3262752107015593,0.040304305600517974,0.030391477176055223,0.07934940865880355
3428,"frozenset({'18-25, India, Secondary, Low, Not Certified', '8.02x'})","frozenset({'CS50x', '6.002x'})",0.013113806065347915,0.04522647253924787,0.0011906179307060365,0.09079118028534372,2.0074786997052323,1.0,0.0005975267408065569,1.0501146785623965,0.5085314929804952,0.020833333333333336,0.047723053096451584,0.05855843331679747
2253,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'14.73x', 'CB22x'})",0.0144745122718691,0.03303114316330175,0.0012926708961951254,0.08930669800235018,2.7037119957014286,1.0,0.000814561209124049,1.0617941898942325,0.6393930227868523,0.027972027972027975,0.05819789793762949,0.0642208052318651
2257,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", 'CB22x'})","frozenset({'ER22x', '14.73x'})",0.014576565237358188,0.051298623985848654,0.0012926708961951254,0.08868144690781798,1.7287295451098617,1.0,0.000544913157078695,1.0410205880206502,0.4277760214538003,0.020015801948907036,0.039404204386240614,0.05694019294993021
3475,"frozenset({'18-25, United States, Secondary, Low, Not Certified', '6.00x'})","frozenset({'6.002x', '3.091x'})",0.016124368547276037,0.036926164679468645,0.0014287415168472437,0.08860759493670886,2.39958835979453,1.0,0.0008333304285180842,1.056706013754472,0.5928207154588,0.027677100494233935,0.05366299899533616,0.06364972100589474
3678,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'PH278x', 'CB22x'})",0.0144745122718691,0.03609273212797442,0.0012756620686136106,0.08813160987074031,2.4418104331434662,1.0,0.0007532373745019607,1.0570684084524404,0.5991400595998297,0.025879917184265015,0.05398743165164608,0.06173781247542671
3682,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", 'CB22x'})","frozenset({'ER22x', 'PH278x'})",0.014576565237358188,0.06016022315581787,0.0012756620686136106,0.08751458576429406,1.4546918407803622,1.0,0.0003987326510888047,1.0299778628586498,0.3171927644297156,0.017365130817318827,0.029105346764878758,0.054359498140840845
1778,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'6.002x', '3.091x'})",0.01496776827173303,0.036926164679468645,0.00130967972377664,0.0875,2.369593505297098,1.0,0.0007569774476905004,1.055423381173185,0.586769316536381,0.025891055817081367,0.052512936667726315,0.06148376324274528
2041,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'6.00x', '8.02x'})",0.01496776827173303,0.06303471501709387,0.00130967972377664,0.0875,1.3881239881273608,1.0,0.0003661907163260488,1.0268112712141437,0.28385188620368973,0.017076957196717674,0.026111196834098783,0.05413855909336211
765,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'ER22x', '14.73x'})",0.022876873097137415,0.051298623985848654,0.001990032827037232,0.08698884758364311,1.6957345212152286,1.0,0.000816480716055203,1.0390906764975845,0.41989083847808256,0.027568331762488216,0.03762008204071803,0.06289097551595949
1046,"frozenset({'18-25, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '6.002x'})",0.04628101984930179,0.04522647253924787,0.003912030343748405,0.08452774715178242,1.8689882806674478,1.0,0.0018189030704455719,1.0429300554880396,0.4875138021301803,0.04466019417475727,0.04116292867593158,0.0855132154337325
1907,"frozenset({""36-50, United States, Bachelor's, Low, Not Certified""})","frozenset({'ER22x', 'PH278x'})",0.013505009099722756,0.06016022315581787,0.001139591447961492,0.08438287153652393,1.4026356138667944,1.0,0.00032712708680082,1.0264549969935084,0.2909862316205657,0.015712945590994374,0.025773167913834723,0.051662739132695104
1066,"frozenset({'18-25, India, Secondary, Low, Not Certified', '8.02x'})",frozenset({'8.MReV'}),0.013113806065347915,0.05053322674468049,0.0011055737927984624,0.08430609597924774,1.6683299565492804,1.0,0.00044289085741246995,1.03688226937656,0.4059213613934237,0.017677454446559694,0.0355703539985653,0.05309212574122266
3419,"frozenset({'6.00x', '18-25, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '6.002x'})",0.023693296821050126,0.04522647253924787,0.0019560151718742026,0.08255563531945441,1.8253830264523065,1.0,0.0008844509338327301,1.040688203249474,0.4631431601272533,0.02921005842011683,0.03909740028034138,0.06290248858864785
1239,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified""})","frozenset({'6.00x', '3.091x'})",0.045430578470226045,0.04896841460718113,0.0037079244127702277,0.08161737177087233,1.6667350255383457,1.0,0.0014832610103961224,1.0355504951423642,0.4190628771068534,0.040885221305326326,0.0343300450428318,0.07866905406883318
3655,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'7.00x', 'CB22x'})",0.0144745122718691,0.026499753372000067,0.0011566002755430068,0.0799059929494712,3.015348551654853,1.0,0.0007730292701584873,1.0580443293492054,0.6781797009991737,0.029047415634344296,0.05486001648428864,0.06177584628218105
137,"frozenset({'18-25, India, Secondary, Low, Not Certified'})",frozenset({'8.MReV'}),0.04628101984930179,0.05053322674468049,0.003673906757607198,0.07938257993384785,1.5708986947326546,1.0,0.0013351774875873723,1.031336962086916,0.38105744003741215,0.03944485025566107,0.030384794920474308,0.07604268680300605
3657,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", 'CB22x'})","frozenset({'7.00x', 'ER22x'})",0.014576565237358188,0.030105624819281206,0.0011566002755430068,0.07934655775962661,2.6356057459670774,1.0,0.0007177636713533244,1.0534847649301344,0.6297603237649658,0.02657288003126221,0.05076937674906138,0.05888231842783591
1703,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'PH207x', '6.00x'})",0.022876873097137415,0.042283945367645806,0.0017859268960590546,0.07806691449814127,1.8462542655226144,1.0,0.00081860244383713,1.0388129786133198,0.46909420361933934,0.02818035426731079,0.03736281641872626,0.060151719517775384
1802,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'6.00x', '3.091x'})",0.01496776827173303,0.04896841460718113,0.001139591447961492,0.07613636363636364,1.5548055669582241,1.0,0.00040664356548705816,1.0294068820980082,0.3622549109304719,0.018147345612134345,0.028566820962061874,0.04970416653509742
1674,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'ER22x', 'PH278x'})",0.04837310564182811,0.06016022315581787,0.0036568979300256833,0.07559774964838256,1.2566068688372507,1.0,0.0007467610998733516,1.0167000096404923,0.2145863737199201,0.03486863444696724,0.016425700287341752,0.06819186323244686
3666,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'CS50x', 'CB22x'})",0.0144745122718691,0.028863980405830627,0.0010885649652169476,0.07520564042303172,2.6055186902718352,1.0,0.0006707729266177629,1.0501102321151692,0.6252494412515963,0.02576489533011272,0.04771902090148704,0.05645962633997785
3670,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", 'CB22x'})","frozenset({'ER22x', 'CS50x'})",0.014576565237358188,0.03993672716139676,0.0010885649652169476,0.07467911318553093,1.8699357331843782,1.0,0.000506424656382273,1.037546311251807,0.4721039163904999,0.02037567653613499,0.0361876003457688,0.05096817669498012
3384,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '6.002x'})","frozenset({'6.00x', '8.02x'})",0.025190073648223427,0.06303471501709387,0.0018709710339666287,0.07427413909520594,1.178305304863584,1.0,0.0002831219202912589,1.0121412013564435,0.15523387137708755,0.02166633838881229,0.011995560836938715,0.051977868252405995
770,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'14.73x', 'PH278x'})",0.022876873097137415,0.040481009644005236,0.0016838739305699657,0.07360594795539033,1.818283402580363,1.0,0.0007577950101000621,1.035756855560845,0.4605670617890364,0.02730281301709873,0.03452244160284444,0.05760129330542625
1140,"frozenset({'18-25, Other Europe, Secondary, Low, Not Certified'})","frozenset({'6.00x', '3.091x'})",0.016430527443743303,0.04896841460718113,0.0011736091031245217,0.07142857142857142,1.4586662035428968,1.0,0.00036903222304463174,1.0241878611922663,0.3196949521849655,0.01827330508474576,0.0236166255320671,0.04769761325857193
1730,"frozenset({'26-35, United States, Secondary, Low, Not Certified'})","frozenset({'PH207x', '3.091x'})",0.016685659857466024,0.02473083530352253,0.0011736091031245217,0.07033639143730888,2.844076658716438,1.0,0.0007609587972589322,1.0490559764991716,0.6593944690285454,0.029163144547759933,0.046762019947569726,0.05889584358660492
1612,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'PH207x', '6.00x'})",0.04837310564182811,0.042283945367645806,0.0033677478611399314,0.06962025316455696,1.6464937829057915,1.0,0.0013223421049175124,1.0293818818497413,0.4126079107758851,0.03858144972720187,0.028543228094265318,0.074633135431836
1577,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'6.00x', '3.091x'})",0.04837310564182811,0.04896841460718113,0.0033677478611399314,0.06962025316455696,1.4217379452253551,1.0,0.00099899356823392,1.0221972142317373,0.3117140772684214,0.035837104072398186,0.02171519734420355,0.06919706649196934
1751,"frozenset({'26-35, United States, Secondary, Low, Not Certified'})","frozenset({'ER22x', 'PH278x'})",0.016685659857466024,0.06016022315581787,0.0011566002755430068,0.06931702344546382,1.1522068870311435,1.0,0.0001527872550157786,1.0098387963681739,0.13434189319538792,0.015280898876404497,0.009742937589205778,0.04427117782394763
975,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})","frozenset({'6.00x', '8.02x'})",0.047012399435306926,0.06303471501709387,0.003248686068069328,0.06910274963820551,1.09626496478117,1.0,0.000285272867394971,1.0065184794763904,0.09214366270122451,0.030418856505813028,0.006476264081888945,0.060320398024715276
973,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})","frozenset({'CS50x', '6.002x'})",0.047012399435306926,0.04522647253924787,0.003163641930161754,0.06729377713458755,1.4879289353417846,1.0,0.0010374369380966933,1.0236594375102865,0.3441019502765177,0.035516517089936986,0.02311260624708386,0.06862244328711326
745,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'ER22x', '14.73x'})",0.04837310564182811,0.051298623985848654,0.0032146684129062985,0.06645569620253164,1.2954674226907967,1.0,0.0007331946555584243,1.0162360502388876,0.23967150355468297,0.03332745547522483,0.01597665250614846,0.06456073934795017
1344,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'PH207x', '3.091x'})",0.037249332403517424,0.02473083530352253,0.002466279999319647,0.06621004566210047,2.677226419953145,1.0,0.0015450728944820928,1.0444202790637094,0.6507179161333596,0.04144041154615605,0.04253103846617263,0.08296747124920704
3390,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'CS50x', '6.002x'})",0.023523208545234976,0.04522647253924787,0.0015478033099178474,0.06579898770788142,1.454877730090061,1.0,0.000483931564611777,1.0220215081100776,0.32018888618784114,0.023032143761073147,0.021547010444819045,0.050011189980304
1329,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'6.002x', '3.091x'})",0.037249332403517424,0.036926164679468645,0.0023982446889935878,0.06438356164383562,1.7435756516471796,1.0,0.0010227697064610357,1.0293468518067173,0.44296614606924456,0.03341232227488152,0.028510168127689365,0.06466529533136046
3488,"frozenset({'18-25, United States, Secondary, Low, Not Certified', '6.00x'})","frozenset({'PH207x', '3.091x'})",0.016124368547276037,0.02473083530352253,0.0010375384824724031,0.06434599156118143,2.6018527385533283,1.0,0.0006387693795564207,1.0423395356620753,0.6257482900175568,0.026057240495514736,0.040619715758149585,0.053149612011677366
1652,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'CS50x', 'CB22x'})",0.04837310564182811,0.028863980405830627,0.003095606619835695,0.0639943741209564,2.217101495399758,1.0,0.0016993662464207932,1.0375322463282561,0.5768654302318889,0.04175269557237899,0.036174534778152405,0.08562122948829198
129,"frozenset({'18-25, India, Secondary, Low, Not Certified'})",frozenset({'2.01x'}),0.04628101984930179,0.03155137516370997,0.0029425271716020615,0.06357956633590592,2.015112368510467,1.0,0.001482297351377633,1.0342027897093975,0.5281951693817281,0.0392913922325687,0.03307164711768795,0.0784205109307562
3633,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'6.002x', '3.091x'})",0.020189478339258073,0.036926164679468645,0.001241644413450581,0.06149957877000843,1.6654743135076489,1.0,0.0004961244115025722,1.0261837006512304,0.40780379136686207,0.022222222222222223,0.02551560761939009,0.047562318173580906
1719,"frozenset({'26-35, United States, Secondary, Low, Not Certified'})","frozenset({'6.002x', '3.091x'})",0.016685659857466024,0.036926164679468645,0.0010205296548908883,0.06116207951070336,1.6563344729031704,1.0,0.0004043922312084986,1.0258148017909243,0.40298121497267003,0.01940491591203105,0.025165167967800196,0.04439955656788047
1170,"frozenset({'18-25, Other Europe, Secondary, Low, Not Certified'})","frozenset({'ER22x', 'PH278x'})",0.016430527443743303,0.06016022315581787,0.0010035208273093735,0.06107660455486542,1.0152323470721523,1.0,1.5056629725986688e-05,1.0009759916554355,0.015254442458847838,0.013276327632763273,0.0009750400245077884,0.03887870374760517
735,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'14.73x', 'CB22x'})",0.04837310564182811,0.03303114316330175,0.0029425271716020615,0.06082981715893108,1.841589825038638,1.0,0.0013447081938933174,1.0295991871372405,0.4802206840519602,0.03750270973336224,0.028748261951857222,0.07495661815722043
335,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})",frozenset({'8.MReV'}),0.037249332403517424,0.05053322674468049,0.0022621740683414692,0.06073059360730594,1.2017952844006523,1.0,0.0003798451079065489,1.0108567007433882,0.17440811540715118,0.02645186953062848,0.01074009870578514,0.0527483328184628
1714,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'ER22x', 'PH278x'})",0.022876873097137415,0.06016022315581787,0.0013777150341026992,0.06022304832713754,1.0010442975112799,1.0,1.4372434715859573e-06,1.000066851151444,0.001067632177505298,0.016871485107269317,6.68466826660872e-05,0.04156190584295808
1603,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'6.00x', 'CB22x'})",0.04837310564182811,0.03243583419794874,0.002891500688857517,0.05977496483825597,1.842868121518397,1.0,0.0013224786546193218,1.0290772204715908,0.4806164858121839,0.03710980135341628,0.02825562542164299,0.07446010958221136
1687,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'6.00x', '3.091x'})",0.022876873097137415,0.04896841460718113,0.0013436973789396696,0.0587360594795539,1.1994682684895492,1.0,0.00022345317220317682,1.0103771582569836,0.17019067546390867,0.019059107358262967,0.01027057883502186,0.04308807142091623
1663,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'PH278x', 'CB22x'})",0.04837310564182811,0.03609273212797442,0.0028234653785314577,0.05836849507735583,1.617181400133356,1.0,0.0010775478344027477,1.0236565608021064,0.40103971624760665,0.03458333333333333,0.02310986097091954,0.06829829089400308
1626,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'7.00x', 'CB22x'})",0.04837310564182811,0.026499753372000067,0.0027724388957869133,0.05731364275668072,2.162799100509326,1.0,0.0014905635264407632,1.0326873186907988,0.5649653326917908,0.03845246520405756,0.03165267753286503,0.08096747606383459
1369,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'PH207x', '6.00x'})",0.037249332403517424,0.042283945367645806,0.0021261034476893507,0.05707762557077626,1.3498651810871476,1.0,0.0005510547113577414,1.0156891814260802,0.2692132925816654,0.027466490881125027,0.01544683325665812,0.05367960120051283
1234,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified""})","frozenset({'6.002x', '3.091x'})",0.045430578470226045,0.036926164679468645,0.0025002976544826767,0.05503556720329465,1.4904219726316454,1.0,0.0008227206324075871,1.0191641101985496,0.3447094243420615,0.031309904153354634,0.018803753003837773,0.06137314979234286
3644,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'CS50x', 'CB22x'})",0.020189478339258073,0.028863980405830627,0.0010885649652169476,0.053917438921651226,1.8679834923515855,1.0,0.0005058162580286607,1.0264812602477997,0.47423798085268903,0.02269503546099291,0.02579809420135632,0.0458155255892876
954,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})","frozenset({'6.002x', '3.091x'})",0.047012399435306926,0.036926164679468645,0.0025343153096457063,0.05390738060781476,1.4598694740097895,1.0,0.000798327706120604,1.0179487880787566,0.330547064493567,0.0311324697033013,0.017632309492339605,0.06126967372168721
107,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})",frozenset({'8.MReV'}),0.047012399435306926,0.05053322674468049,0.0025002976544826767,0.05318379160636758,1.052451921882588,1.0,0.00012460941400682267,1.0027994502398558,0.052296411612888005,0.026306370794559775,0.002791635196036852,0.051331040872184125
1269,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified""})","frozenset({'CS50x', '6.002x'})",0.045430578470226045,0.04522647253924787,0.0023982446889935878,0.05278921752152752,1.1672194305164225,1.0,0.00034357987936776404,1.0079842260267466,0.1500813450737136,0.027172865677394492,0.00792098310726418,0.05290833572578821
3439,"frozenset({'6.00x', '18-25, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '8.02x'})",0.023693296821050126,0.03510622012824656,0.001241644413450581,0.0524048815506102,1.4927520353706518,1.0,0.0004098623196869107,1.0182553298192065,0.3381072502505847,0.02157210401891253,0.01792804740088888,0.04388654930243688
3450,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'6.002x', '3.091x'})",0.02275781130406681,0.036926164679468645,0.0011906179307060365,0.05231689088191331,1.4167973125842144,1.0,0.00035025924274779236,1.0162403719707185,0.30103360393848605,0.020354754289037512,0.015980837229704517,0.04228004838890691
1635,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'7.00x', 'ER22x'})",0.04837310564182811,0.030105624819281206,0.0025173064820641915,0.052039381153305204,1.7285600769187983,1.0,0.0010610039122678594,1.0231378349458324,0.4429086721352892,0.033139274518584866,0.022614582469289112,0.06782760018117238
753,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'14.73x', '6.00x'})",0.022876873097137415,0.02721412413042369,0.0011736091031245217,0.051301115241635685,1.8850915427509294,1.0,0.0005510350389430739,1.0253895008186364,0.48051445138035365,0.02399165507649513,0.02476083556381877,0.047213057620817844
1283,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified""})","frozenset({'PH207x', '6.00x'})",0.045430578470226045,0.042283945367645806,0.0023132005510860137,0.05091725945338825,1.2041747526319613,1.0,0.00039221645303042993,1.0090964820209143,0.17762537287464092,0.027086237801234817,0.009014481947947068,0.0528118075223498
3414,"frozenset({'18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.002x', '6.00x', '8.02x'})",0.04628101984930179,0.02787746840610277,0.0023472182062490433,0.05071664829106946,1.819270227563665,1.0,0.0010570205375979177,1.024059391586138,0.4721821167815294,0.03268593083846518,0.02349413694539047,0.06745716490209361
758,"frozenset({""26-35, United States, Master's, Low, Not Certified""})","frozenset({'14.73x', 'CB22x'})",0.022876873097137415,0.03303114316330175,0.0011566002755430068,0.05055762081784387,1.5306046347803781,1.0,0.00040095100514277453,1.0184597591584645,0.3547796677506819,0.02112457284871078,0.018125172833257014,0.04278653440480247
1380,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'7.00x', 'CB22x'})",0.037249332403517424,0.026499753372000067,0.001836953378803599,0.049315068493150684,1.8609633003323545,1.0,0.0008498552568387367,1.023998818499193,0.4805438266915574,0.029670329670329672,0.023436373231725486,0.05931735452898869
3377,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'6.002x', '3.091x'})",0.023523208545234976,0.036926164679468645,0.0011566002755430068,0.04916847433116414,1.3315348278913557,1.0,0.0002879784030121761,1.0128753720519352,0.2549850405237866,0.019506597819850834,0.012711704131823907,0.04024522288644803
3430,"frozenset({'18-25, India, Secondary, Low, Not Certified', '6.002x'})","frozenset({'CS50x', '8.02x'})",0.024305614613984658,0.03510622012824656,0.0011906179307060365,0.0489853044086774,1.3953454467535709,1.0,0.0003373396737151646,1.0145939745671344,0.29038969189237657,0.02044989775051125,0.014384054048182946,0.041450016545423976
1410,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'PH278x', 'CB22x'})",0.037249332403517424,0.03609273212797442,0.0018199445512220842,0.04885844748858448,1.3536921315722654,1.0,0.0004755143748360524,1.013421467421861,0.2713886404422606,0.025445897740784783,0.013243717301553656,0.04964128783477292
3465,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '6.00x'})","frozenset({'CS50x', '6.002x'})",0.02275781130406681,0.04522647253924787,0.0011055737927984624,0.04857997010463379,1.0741489967513103,1.0,7.631826480170001e-05,1.003524728784357,0.07063802440706102,0.016531027466937947,0.003512348707765955,0.03651262514257639
1609,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'ER22x', '6.00x'})",0.04837310564182811,0.03447689350773051,0.0023132005510860137,0.04781997187060478,1.3870150992543002,1.0,0.0006454461392345079,1.0140131886499315,0.2932108338160909,0.028722280887011616,0.013819532927958051,0.05745709989682188
1073,"frozenset({'18-25, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '8.02x'})",0.04628101984930179,0.03510622012824656,0.002211147585596925,0.04777655273796398,1.3609141788387191,1.0,0.0005863959150075879,1.013306049799707,0.27806913089763713,0.027926960257787327,0.013131323751927874,0.055380524430997495
1307,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified""})","frozenset({'ER22x', 'CS50x'})",0.045430578470226045,0.03993672716139676,0.0021601211028523803,0.04754773493073755,1.1905766523777057,1.0,0.00034577248570253683,1.0079909598081405,0.16768909240751384,0.025960752248569093,0.007927610590536859,0.05081816048070097
721,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'14.73x', '6.00x'})",0.04837310564182811,0.02721412413042369,0.002279182895922984,0.04711673699015471,1.7313339486638537,1.0,0.0009627511944121753,1.0208867272963378,0.44388266179513697,0.031090487238979118,0.02045939744133313,0.06543336849507736
749,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'14.73x', 'PH278x'})",0.04837310564182811,0.040481009644005236,0.0022451652407599544,0.04641350210970464,1.1465500124100272,1.0,0.00028697308476262643,1.0062212420989856,0.13431550486725732,0.025923016496465046,0.006182777543046192,0.05093784349182711
1374,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'7.00x', '8.02x'})",0.037249332403517424,0.03291208137023115,0.0017178915857329953,0.046118721461187215,1.4012702795181293,1.0,0.0004919385266816422,1.0138451612250807,0.2974412894533982,0.025099403578528825,0.013656090451081291,0.049157551945063896
3399,"frozenset({'6.00x', '18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.002x', '3.091x'})",0.023693296821050126,0.036926164679468645,0.0010885649652169476,0.04594400574300071,1.2442127727536807,1.0,0.00021366238500331969,1.0094521088047406,0.20104230182926822,0.018285714285714284,0.009363603010282943,0.03771175413819773
1014,"frozenset({'18-25, India, Secondary, Low, Not Certified'})","frozenset({'6.002x', '3.091x'})",0.04628101984930179,0.036926164679468645,0.002109094620107836,0.04557148107313488,1.2341244066019432,1.0,0.0004001140596187609,1.0090581077809648,0.19891490318898736,0.02600671140939597,0.008976795004288418,0.0513440086157936
99,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})",frozenset({'2.01x'}),0.047012399435306926,0.03155137516370997,0.0021261034476893507,0.04522431259044862,1.433354722442181,1.0,0.0006427975957597953,1.0143205756148184,0.31725070945403266,0.027814864263462392,0.01411839211300442,0.056304878667191964
1389,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'7.00x', 'ER22x'})",0.037249332403517424,0.030105624819281206,0.0016838739305699657,0.045205479452054796,1.5015625725563038,1.0,0.000562459504460976,1.015814768840638,0.34695077196358054,0.02564102564102564,0.015568555730576394,0.05056884142094265
702,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})","frozenset({'14.73x', 'CB22x'})",0.037249332403517424,0.03303114316330175,0.0016668651029884511,0.04474885844748859,1.3547474946978355,1.0,0.000436477071630452,1.012266633112987,0.2719863770110981,0.024293505205751117,0.012117986221934473,0.047606149100160366
1589,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified""})","frozenset({'PH207x', '3.091x'})",0.04837310564182811,0.02473083530352253,0.0021431122752708655,0.04430379746835443,1.791439590479341,1.0,0.000946804966522918,1.0204803180267779,0.46424677576262047,0.030201342281879193,0.020069292533126875,0.06548064701478244
